3.5	4.0	2.0	1.0	2.5	3.0	2.0	1.0	42259.68771383166	3.0	3.0
3.5	3.0	3.0	1.0	2.5	3.0	2.0	1.0	3.201234078312722e7	1.4583333333333333	5.0
2.5	3.0	2.0	1.0	3.5	4.0	1.0	1.0	3.2900335798628956e7	0.375	6.0
2.5	3.0	3.0	1.0	3.5	3.0	3.0	1.0	109.93308019638062	5.25	2.0
2.5	3.0	3.0	1.0	3.5	4.0	3.0	1.0	3.187590396611902e7	1.75	3.0
2.5	3.0	3.0	1.0	3.5	4.0	-4.0	1.0	1.5159651700227335e8	0.875	5.0
2.5	3.0	3.0	1.0	3.5	4.0	2.0	1.0	3.1970191028493583e7	0.125	6.0
3.5	4.0	-3.0	1.0	3.5	3.0	-3.0	1.0	1.0581999105813596e6	1.75	1.0
3.5	4.0	-2.0	1.0	3.5	3.0	-2.0	1.0	42461.72494499385	3.0	1.0
3.5	3.0	-2.0	1.0	3.5	4.0	-3.0	1.0	4.492739631272694e6	2.625	4.0
3.5	4.0	-1.0	1.0	3.5	3.0	-1.0	1.0	42577.48918471113	3.75	1.0
3.5	3.0	-1.0	1.0	3.5	4.0	-2.0	1.0	270845.08323714696	1.875	4.0
3.5	4.0	0.0	1.0	3.5	3.0	0.0	1.0	42378.40678092837	4.0	1.0
3.5	3.0	0.0	1.0	3.5	4.0	-1.0	1.0	4.566571755338136e7	1.25	4.0
3.5	4.0	1.0	1.0	3.5	3.0	1.0	1.0	42476.62236070633	3.75	1.0
3.5	3.0	1.0	1.0	3.5	4.0	0.0	1.0	3.506873164636316e7	0.75	4.0
3.5	4.0	2.0	1.0	3.5	3.0	2.0	1.0	42574.03850981593	3.0	1.0
3.5	3.0	2.0	1.0	3.5	4.0	1.0	1.0	3.290002144783297e7	0.375	4.0
3.5	3.0	3.0	1.0	3.5	4.0	3.0	1.0	3.1875794033038825e7	1.75	1.0
3.5	3.0	3.0	1.0	3.5	4.0	2.0	1.0	3.1970081095413387e7	0.125	4.0
